172.31.91.109 [05/Jun/2023:06:38:28 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.040 uct="0.000" uht="0.001" urt="0.008"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.039 uct="0.001" uht="0.002" urt="0.008"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.046 uct="0.001" uht="0.002" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.032 uct="0.001" uht="0.002" urt="0.008"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.039 uct="0.000" uht="0.001" urt="0.014"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.050 uct="0.000" uht="0.001" urt="0.008"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.032 uct="0.001" uht="0.001" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.040 uct="0.001" uht="0.002" urt="0.010"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.048 uct="0.000" uht="0.001" urt="0.008"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.040 uct="0.001" uht="0.002" urt="0.007"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.039 uct="0.004" uht="0.006" urt="0.039"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.038 uct="0.001" uht="0.002" urt="0.013"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.038 uct="0.000" uht="0.002" urt="0.014"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.039 uct="0.000" uht="0.001" urt="0.008"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.050 uct="0.000" uht="0.001" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.038 uct="0.006" uht="0.007" urt="0.028"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.037 uct="0.000" uht="0.001" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.045 uct="0.000" uht="0.001" urt="0.009"
